44,E05,2072,6,520549.59,1,1,478.62336,0.001,0.000,36.2687,0.0003,101.3155,0.0003,0.000,0.000,0.142,0.0,1,1257.850,2403.110,190.550,-0.0056,-0.0031,0,865.0,13.00,,4,,,0
44,E05,2072,6,520567.77,1,2,478.62335,0.001,0.000,236.2677,0.0003,298.6840,0.0003,0.000,0.000,0.142,0.0,1,1257.850,2403.110,190.550,0.0021,-0.0000,0,865.0,13.00,,4,,,0
45,D012,2072,6,520586.20,1,1,476.68565,0.001,0.000,44.7487,0.0003,101.7312,0.0003,0.000,0.000,0.142,0.0,1,1307.800,2363.760,187.770,-0.0053,-0.0036,0,865.1,13.00,,4,,,0
45,D012,2072,6,520603.86,1,2,476.68596,0.001,0.000,244.7477,0.0003,298.2686,0.0003,0.000,0.000,0.142,0.0,1,1307.800,2363.760,187.770,0.0018,0.0004,0,865.0,13.00,,4,,,0
46,F09,2072,6,520622.80,1,1,417.43452,0.001,0.000,39.5585,0.0003,104.7811,0.0003,0.000,0.000,0.142,0.0,1,1242.110,2338.610,169.120,-0.0055,-0.0030,0,865.0,13.00,,4,,,0
46,F09,2072,6,520640.78,1,2,417.43485,0.001,0.000,239.5571,0.0003,295.2176,0.0003,0.000,0.000,0.142,0.0,1,1242.110,2338.610,169.120,0.0018,0.0001,0,864.9,13.00,,4,,,0
47,F05,2072,6,520660.20,1,1,407.94895,0.001,0.000,27.0925,0.0003,104.1635,0.0003,0.000,0.000,0.142,0.0,1,1167.820,2370.880,173.780,-0.0059,-0.0025,0,865.0,13.00,,4,,,0
47,F05,2072,6,520678.87,1,2,407.94924,0.001,0.000,227.0901,0.0003,295.8348,0.0003,0.000,0.000,0.142,0.0,1,1167.820,2370.880,173.780,0.0022,-0.0008,0,865.0,13.00,,4,,,0
48,F04,2072,6,520697.31,1,1,409.85514,0.001,0.000,22.3758,0.0003,103.5778,0.0003,0.000,0.000,0.142,0.0,1,1140.630,2384.280,177.400,-0.0057,-0.0020,0,864.9,13.00,,4,,,0
48,F04,2072,6,520715.25,1,2,409.85512,0.001,0.000,222.3736,0.0003,296.4211,0.0003,0.000,0.000,0.142,0.0,1,1140.630,2384.280,177.400,0.0022,-0.0008,0,864.9,13.00,,4,,,0
49,F06,2072,6,520725.77,1,1,348.59124,0.001,0.000,25.9999,0.0003,108.2948,0.0003,0.000,0.000,0.142,0.0,1,1137.060,2317.300,155.150,-0.0057,-0.0022,0,864.9,13.00,,3,,,0
49,F06,2072,6,520736.37,1,2,348.59066,0.001,0.000,225.9989,0.0003,291.7076,0.0003,0.000,0.000,0.142,0.0,1,1137.060,2317.300,155.150,0.0022,-0.0005,0,865.0,13.00,,3,,,0
50,F010,2072,6,520744.03,1,1,0.00000,0.001,0.000,0.0000,0.0003,0.0000,0.0003,0.000,0.000,0.142,0.0,1,1208.870,2300.990,154.480,-0.0054,-0.0031,0,865.0,13.00,,3,,,0
50,F010,2072,6,520753.64,1,2,0.00000,0.001,0.000,0.0000,0.0003,0.0000,0.0003,0.000,0.000,0.142,0.0,1,1208.870,2300.990,154.480,0.0020,0.0001,0,865.0,13.00,,3,,,0
51,E04,2072,6,520765.66,1,1,346.77344,0.001,0.000,27.9126,0.0003,108.8527,0.0003,0.000,0.000,0.142,0.0,1,1145.600,2311.040,152.380,-0.0056,-0.0024,0,864.9,13.00,,3,,,0
51,E04,2072,6,520776.00,1,2,346.77341,0.001,0.000,227.9115,0.0003,291.1497,0.0003,0.000,0.000,0.142,0.0,1,1145.600,2311.040,152.380,0.0022,-0.0006,0,864.9,13.00,,3,,,0
52,D016,2072,6,520786.35,1,1,386.01807,0.001,0.000,46.5046,0.0003,105.7150,0.0003,0.000,0.000,0.142,0.0,1,1256.340,2286.530,165.840,-0.0053,-0.0037,0,865.0,13.00,,3,,,0
52,D016,2072,6,520796.69,1,2,386.01825,0.001,0.000,246.5035,0.0003,294.2871,0.0003,0.000,0.000,0.142,0.0,1,1256.340,2286.530,165.840,0.0018,0.0003,0,865.0,13.00,,3,,,0
